series_id,year,period,value,area_type_code,area_code,measure_code,seasonal,srd_code,area_text,measure_text
LAUCN201170000000003,2025,M13,0.033,F,CN2011700000000,03,U,20,"Marshall County, KS",unemployment rate
LAUCN201190000000003,2025,M13,0.032,F,CN2011900000000,03,U,20,"Meade County, KS",unemployment rate
LAUCN201210000000003,2025,M13,0.037000000000000005,F,CN2012100000000,03,U,20,"Miami County, KS",unemployment rate
LAUCN201230000000003,2025,M13,0.042,F,CN2012300000000,03,U,20,"Mitchell County, KS",unemployment rate
LAUCN201250000000003,2025,M13,0.042,F,CN2012500000000,03,U,20,"Montgomery County, KS",unemployment rate
LAUCN201270000000003,2025,M13,0.031,F,CN2012700000000,03,U,20,"Morris County, KS",unemployment rate
LAUCN201290000000003,2025,M13,0.035,F,CN2012900000000,03,U,20,"Morton County, KS",unemployment rate
LAUCN201310000000003,2025,M13,0.027000000000000003,F,CN2013100000000,03,U,20,"Nemaha County, KS",unemployment rate
LAUCN201330000000003,2025,M13,0.038,F,CN2013300000000,03,U,20,"Neosho County, KS",unemployment rate
LAUCN201350000000003,2025,M13,0.028999999999999998,F,CN2013500000000,03,U,20,"Ness County, KS",unemployment rate
LAUCN201370000000003,2025,M13,0.03,F,CN2013700000000,03,U,20,"Norton County, KS",unemployment rate
LAUCN201390000000003,2025,M13,0.037000000000000005,F,CN2013900000000,03,U,20,"Osage County, KS",unemployment rate
LAUCN201410000000003,2025,M13,0.036000000000000004,F,CN2014100000000,03,U,20,"Osborne County, KS",unemployment rate
LAUCN201430000000003,2025,M13,0.032,F,CN2014300000000,03,U,20,"Ottawa County, KS",unemployment rate
LAUCN201450000000003,2025,M13,0.031,F,CN2014500000000,03,U,20,"Pawnee County, KS",unemployment rate
LAUCN201470000000003,2025,M13,0.032,F,CN2014700000000,03,U,20,"Phillips County, KS",unemployment rate
LAUCN201490000000003,2025,M13,0.034,F,CN2014900000000,03,U,20,"Pottawatomie County, KS",unemployment rate
LAUCN201510000000003,2025,M13,0.034,F,CN2015100000000,03,U,20,"Pratt County, KS",unemployment rate
LAUCN201530000000003,2025,M13,0.027999999999999997,F,CN2015300000000,03,U,20,"Rawlins County, KS",unemployment rate
LAUCN201550000000003,2025,M13,0.039,F,CN2015500000000,03,U,20,"Reno County, KS",unemployment rate
LAUCN201570000000003,2025,M13,0.031,F,CN2015700000000,03,U,20,"Republic County, KS",unemployment rate
LAUCN201590000000003,2025,M13,0.035,F,CN2015900000000,03,U,20,"Rice County, KS",unemployment rate
LAUCN201610000000003,2025,M13,0.034,F,CN2016100000000,03,U,20,"Riley County, KS",unemployment rate
LAUCN201630000000003,2025,M13,0.032,F,CN2016300000000,03,U,20,"Rooks County, KS",unemployment rate
LAUCN201650000000003,2025,M13,0.035,F,CN2016500000000,03,U,20,"Rush County, KS",unemployment rate
LAUCN201670000000003,2025,M13,0.038,F,CN2016700000000,03,U,20,"Russell County, KS",unemployment rate
LAUCN201690000000003,2025,M13,0.033,F,CN2016900000000,03,U,20,"Saline County, KS",unemployment rate
LAUCN201710000000003,2025,M13,0.03,F,CN2017100000000,03,U,20,"Scott County, KS",unemployment rate
LAUCN201730000000003,2025,M13,0.040999999999999995,F,CN2017300000000,03,U,20,"Sedgwick County, KS",unemployment rate
LAUCN201750000000003,2025,M13,0.032,F,CN2017500000000,03,U,20,"Seward County, KS",unemployment rate
LAUCN201770000000003,2025,M13,0.038,F,CN2017700000000,03,U,20,"Shawnee County, KS",unemployment rate
LAUCN201790000000003,2025,M13,0.025,F,CN2017900000000,03,U,20,"Sheridan County, KS",unemployment rate
LAUCN201810000000003,2025,M13,0.034,F,CN2018100000000,03,U,20,"Sherman County, KS",unemployment rate
LAUCN201830000000003,2025,M13,0.032,F,CN2018300000000,03,U,20,"Smith County, KS",unemployment rate
LAUCN201850000000003,2025,M13,0.032,F,CN2018500000000,03,U,20,"Stafford County, KS",unemployment rate
LAUCN201870000000003,2025,M13,0.039,F,CN2018700000000,03,U,20,"Stanton County, KS",unemployment rate
LAUCN201890000000003,2025,M13,0.03,F,CN2018900000000,03,U,20,"Stevens County, KS",unemployment rate
LAUCN201910000000003,2025,M13,0.04,F,CN2019100000000,03,U,20,"Sumner County, KS",unemployment rate
LAUCN201930000000003,2025,M13,0.027000000000000003,F,CN2019300000000,03,U,20,"Thomas County, KS",unemployment rate
LAUCN201950000000003,2025,M13,0.037000000000000005,F,CN2019500000000,03,U,20,"Trego County, KS",unemployment rate
LAUCN201970000000003,2025,M13,0.036000000000000004,F,CN2019700000000,03,U,20,"Wabaunsee County, KS",unemployment rate
LAUCN201990000000003,2025,M13,0.033,F,CN2019900000000,03,U,20,"Wallace County, KS",unemployment rate
LAUCN202010000000003,2025,M13,0.034,F,CN2020100000000,03,U,20,"Washington County, KS",unemployment rate
LAUCN202030000000003,2025,M13,0.027000000000000003,F,CN2020300000000,03,U,20,"Wichita County, KS",unemployment rate
LAUCN202050000000003,2025,M13,0.048,F,CN2020500000000,03,U,20,"Wilson County, KS",unemployment rate
LAUCN202070000000003,2025,M13,0.053,F,CN2020700000000,03,U,20,"Woodson County, KS",unemployment rate
LAUCN202090000000003,2025,M13,0.048,F,CN2020900000000,03,U,20,"Wyandotte County, KS",unemployment rate
LAUCN210010000000003,2025,M13,0.047,F,CN2100100000000,03,U,21,"Adair County, KY",unemployment rate
LAUCN210030000000003,2025,M13,0.044000000000000004,F,CN2100300000000,03,U,21,"Allen County, KY",unemployment rate
LAUCN210050000000003,2025,M13,0.044000000000000004,F,CN2100500000000,03,U,21,"Anderson County, KY",unemployment rate
LAUCN210070000000003,2025,M13,0.05,F,CN2100700000000,03,U,21,"Ballard County, KY",unemployment rate
LAUCN210090000000003,2025,M13,0.049,F,CN2100900000000,03,U,21,"Barren County, KY",unemployment rate
LAUCN210110000000003,2025,M13,0.062,F,CN2101100000000,03,U,21,"Bath County, KY",unemployment rate
LAUCN210130000000003,2025,M13,0.062,F,CN2101300000000,03,U,21,"Bell County, KY",unemployment rate
LAUCN210150000000003,2025,M13,0.039,F,CN2101500000000,03,U,21,"Boone County, KY",unemployment rate
LAUCN210170000000003,2025,M13,0.04,F,CN2101700000000,03,U,21,"Bourbon County, KY",unemployment rate
LAUCN210190000000003,2025,M13,0.055,F,CN2101900000000,03,U,21,"Boyd County, KY",unemployment rate
LAUCN210210000000003,2025,M13,0.049,F,CN2102100000000,03,U,21,"Boyle County, KY",unemployment rate
LAUCN210230000000003,2025,M13,0.055,F,CN2102300000000,03,U,21,"Bracken County, KY",unemployment rate
LAUCN210250000000003,2025,M13,0.065,F,CN2102500000000,03,U,21,"Breathitt County, KY",unemployment rate
LAUCN210270000000003,2025,M13,0.053,F,CN2102700000000,03,U,21,"Breckinridge County, KY",unemployment rate
LAUCN210290000000003,2025,M13,0.045,F,CN2102900000000,03,U,21,"Bullitt County, KY",unemployment rate
LAUCN210310000000003,2025,M13,0.051,F,CN2103100000000,03,U,21,"Butler County, KY",unemployment rate
LAUCN210330000000003,2025,M13,0.042,F,CN2103300000000,03,U,21,"Caldwell County, KY",unemployment rate
LAUCN210350000000003,2025,M13,0.05,F,CN2103500000000,03,U,21,"Calloway County, KY",unemployment rate
LAUCN210370000000003,2025,M13,0.04,F,CN2103700000000,03,U,21,"Campbell County, KY",unemployment rate
LAUCN210390000000003,2025,M13,0.046,F,CN2103900000000,03,U,21,"Carlisle County, KY",unemployment rate
LAUCN210410000000003,2025,M13,0.043,F,CN2104100000000,03,U,21,"Carroll County, KY",unemployment rate
LAUCN210430000000003,2025,M13,0.073,F,CN2104300000000,03,U,21,"Carter County, KY",unemployment rate
LAUCN210450000000003,2025,M13,0.051,F,CN2104500000000,03,U,21,"Casey County, KY",unemployment rate
LAUCN210470000000003,2025,M13,0.055,F,CN2104700000000,03,U,21,"Christian County, KY",unemployment rate
LAUCN210490000000003,2025,M13,0.043,F,CN2104900000000,03,U,21,"Clark County, KY",unemployment rate
LAUCN210510000000003,2025,M13,0.064,F,CN2105100000000,03,U,21,"Clay County, KY",unemployment rate
LAUCN210530000000003,2025,M13,0.054000000000000006,F,CN2105300000000,03,U,21,"Clinton County, KY",unemployment rate
LAUCN210550000000003,2025,M13,0.049,F,CN2105500000000,03,U,21,"Crittenden County, KY",unemployment rate
LAUCN210570000000003,2025,M13,0.043,F,CN2105700000000,03,U,21,"Cumberland County, KY",unemployment rate
LAUCN210590000000003,2025,M13,0.042,F,CN2105900000000,03,U,21,"Daviess County, KY",unemployment rate
LAUCN210610000000003,2025,M13,0.055999999999999994,F,CN2106100000000,03,U,21,"Edmonson County, KY",unemployment rate
LAUCN210630000000003,2025,M13,0.079,F,CN2106300000000,03,U,21,"Elliott County, KY",unemployment rate
LAUCN210650000000003,2025,M13,0.059000000000000004,F,CN2106500000000,03,U,21,"Estill County, KY",unemployment rate
LAUCN210670000000003,2025,M13,0.038,F,CN2106700000000,03,U,21,"Fayette County, KY",unemployment rate
LAUCN210690000000003,2025,M13,0.055,F,CN2106900000000,03,U,21,"Fleming County, KY",unemployment rate
LAUCN210710000000003,2025,M13,0.062,F,CN2107100000000,03,U,21,"Floyd County, KY",unemployment rate
LAUCN210730000000003,2025,M13,0.040999999999999995,F,CN2107300000000,03,U,21,"Franklin County, KY",unemployment rate
LAUCN210750000000003,2025,M13,0.048,F,CN2107500000000,03,U,21,"Fulton County, KY",unemployment rate
LAUCN210770000000003,2025,M13,0.045,F,CN2107700000000,03,U,21,"Gallatin County, KY",unemployment rate
LAUCN210790000000003,2025,M13,0.044000000000000004,F,CN2107900000000,03,U,21,"Garrard County, KY",unemployment rate
LAUCN210810000000003,2025,M13,0.044000000000000004,F,CN2108100000000,03,U,21,"Grant County, KY",unemployment rate
LAUCN210830000000003,2025,M13,0.040999999999999995,F,CN2108300000000,03,U,21,"Graves County, KY",unemployment rate
LAUCN210850000000003,2025,M13,0.059000000000000004,F,CN2108500000000,03,U,21,"Grayson County, KY",unemployment rate
LAUCN210870000000003,2025,M13,0.051,F,CN2108700000000,03,U,21,"Green County, KY",unemployment rate
LAUCN210890000000003,2025,M13,0.06,F,CN2108900000000,03,U,21,"Greenup County, KY",unemployment rate
LAUCN210910000000003,2025,M13,0.048,F,CN2109100000000,03,U,21,"Hancock County, KY",unemployment rate
LAUCN210930000000003,2025,M13,0.049,F,CN2109300000000,03,U,21,"Hardin County, KY",unemployment rate
LAUCN210950000000003,2025,M13,0.068,F,CN2109500000000,03,U,21,"Harlan County, KY",unemployment rate
LAUCN210970000000003,2025,M13,0.04,F,CN2109700000000,03,U,21,"Harrison County, KY",unemployment rate
LAUCN210990000000003,2025,M13,0.046,F,CN2109900000000,03,U,21,"Hart County, KY",unemployment rate
LAUCN211010000000003,2025,M13,0.045,F,CN2110100000000,03,U,21,"Henderson County, KY",unemployment rate
LAUCN211030000000003,2025,M13,0.044000000000000004,F,CN2110300000000,03,U,21,"Henry County, KY",unemployment rate
LAUCN211050000000003,2025,M13,0.045,F,CN2110500000000,03,U,21,"Hickman County, KY",unemployment rate
LAUCN211070000000003,2025,M13,0.048,F,CN2110700000000,03,U,21,"Hopkins County, KY",unemployment rate
LAUCN211090000000003,2025,M13,0.071,F,CN2110900000000,03,U,21,"Jackson County, KY",unemployment rate
LAUCN211110000000003,2025,M13,0.045,F,CN2111100000000,03,U,21,"Jefferson County, KY",unemployment rate
LAUCN211130000000003,2025,M13,0.04,F,CN2111300000000,03,U,21,"Jessamine County, KY",unemployment rate
LAUCN211150000000003,2025,M13,0.064,F,CN2111500000000,03,U,21,"Johnson County, KY",unemployment rate
LAUCN211170000000003,2025,M13,0.04,F,CN2111700000000,03,U,21,"Kenton County, KY",unemployment rate
LAUCN211190000000003,2025,M13,0.064,F,CN2111900000000,03,U,21,"Knott County, KY",unemployment rate
LAUCN211210000000003,2025,M13,0.062,F,CN2112100000000,03,U,21,"Knox County, KY",unemployment rate
LAUCN211230000000003,2025,M13,0.045,F,CN2112300000000,03,U,21,"Larue County, KY",unemployment rate
LAUCN211250000000003,2025,M13,0.055999999999999994,F,CN2112500000000,03,U,21,"Laurel County, KY",unemployment rate
LAUCN211270000000003,2025,M13,0.07,F,CN2112700000000,03,U,21,"Lawrence County, KY",unemployment rate
LAUCN211290000000003,2025,M13,0.049,F,CN2112900000000,03,U,21,"Lee County, KY",unemployment rate
LAUCN211310000000003,2025,M13,0.055,F,CN2113100000000,03,U,21,"Leslie County, KY",unemployment rate
LAUCN211330000000003,2025,M13,0.057,F,CN2113300000000,03,U,21,"Letcher County, KY",unemployment rate
LAUCN211350000000003,2025,M13,0.08199999999999999,F,CN2113500000000,03,U,21,"Lewis County, KY",unemployment rate
LAUCN211370000000003,2025,M13,0.054000000000000006,F,CN2113700000000,03,U,21,"Lincoln County, KY",unemployment rate
LAUCN211390000000003,2025,M13,0.052000000000000005,F,CN2113900000000,03,U,21,"Livingston County, KY",unemployment rate
LAUCN211410000000003,2025,M13,0.047,F,CN2114100000000,03,U,21,"Logan County, KY",unemployment rate
LAUCN211430000000003,2025,M13,0.05,F,CN2114300000000,03,U,21,"Lyon County, KY",unemployment rate
LAUCN211450000000003,2025,M13,0.045,F,CN2114500000000,03,U,21,"McCracken County, KY",unemployment rate
LAUCN211470000000003,2025,M13,0.059000000000000004,F,CN2114700000000,03,U,21,"McCreary County, KY",unemployment rate
LAUCN211490000000003,2025,M13,0.047,F,CN2114900000000,03,U,21,"McLean County, KY",unemployment rate
LAUCN211510000000003,2025,M13,0.047,F,CN2115100000000,03,U,21,"Madison County, KY",unemployment rate
LAUCN211530000000003,2025,M13,0.08800000000000001,F,CN2115300000000,03,U,21,"Magoffin County, KY",unemployment rate
LAUCN211550000000003,2025,M13,0.052000000000000005,F,CN2115500000000,03,U,21,"Marion County, KY",unemployment rate
LAUCN211570000000003,2025,M13,0.051,F,CN2115700000000,03,U,21,"Marshall County, KY",unemployment rate
LAUCN211590000000003,2025,M13,0.091,F,CN2115900000000,03,U,21,"Martin County, KY",unemployment rate
LAUCN211610000000003,2025,M13,0.06,F,CN2116100000000,03,U,21,"Mason County, KY",unemployment rate
LAUCN211630000000003,2025,M13,0.047,F,CN2116300000000,03,U,21,"Meade County, KY",unemployment rate
LAUCN211650000000003,2025,M13,0.069,F,CN2116500000000,03,U,21,"Menifee County, KY",unemployment rate
LAUCN211670000000003,2025,M13,0.046,F,CN2116700000000,03,U,21,"Mercer County, KY",unemployment rate
LAUCN211690000000003,2025,M13,0.047,F,CN2116900000000,03,U,21,"Metcalfe County, KY",unemployment rate
LAUCN211710000000003,2025,M13,0.046,F,CN2117100000000,03,U,21,"Monroe County, KY",unemployment rate
LAUCN211730000000003,2025,M13,0.051,F,CN2117300000000,03,U,21,"Montgomery County, KY",unemployment rate
LAUCN211750000000003,2025,M13,0.06,F,CN2117500000000,03,U,21,"Morgan County, KY",unemployment rate
LAUCN211770000000003,2025,M13,0.057999999999999996,F,CN2117700000000,03,U,21,"Muhlenberg County, KY",unemployment rate
LAUCN211790000000003,2025,M13,0.044000000000000004,F,CN2117900000000,03,U,21,"Nelson County, KY",unemployment rate
LAUCN211810000000003,2025,M13,0.043,F,CN2118100000000,03,U,21,"Nicholas County, KY",unemployment rate
LAUCN211830000000003,2025,M13,0.055999999999999994,F,CN2118300000000,03,U,21,"Ohio County, KY",unemployment rate
LAUCN211850000000003,2025,M13,0.039,F,CN2118500000000,03,U,21,"Oldham County, KY",unemployment rate
LAUCN211870000000003,2025,M13,0.044000000000000004,F,CN2118700000000,03,U,21,"Owen County, KY",unemployment rate
LAUCN211890000000003,2025,M13,0.057,F,CN2118900000000,03,U,21,"Owsley County, KY",unemployment rate
LAUCN211910000000003,2025,M13,0.047,F,CN2119100000000,03,U,21,"Pendleton County, KY",unemployment rate
LAUCN211930000000003,2025,M13,0.049,F,CN2119300000000,03,U,21,"Perry County, KY",unemployment rate
LAUCN211950000000003,2025,M13,0.062,F,CN2119500000000,03,U,21,"Pike County, KY",unemployment rate
LAUCN211970000000003,2025,M13,0.046,F,CN2119700000000,03,U,21,"Powell County, KY",unemployment rate
LAUCN211990000000003,2025,M13,0.048,F,CN2119900000000,03,U,21,"Pulaski County, KY",unemployment rate
LAUCN212010000000003,2025,M13,0.057999999999999996,F,CN2120100000000,03,U,21,"Robertson County, KY",unemployment rate
LAUCN212030000000003,2025,M13,0.051,F,CN2120300000000,03,U,21,"Rockcastle County, KY",unemployment rate
LAUCN212050000000003,2025,M13,0.055999999999999994,F,CN2120500000000,03,U,21,"Rowan County, KY",unemployment rate
LAUCN212070000000003,2025,M13,0.05,F,CN2120700000000,03,U,21,"Russell County, KY",unemployment rate
LAUCN212090000000003,2025,M13,0.038,F,CN2120900000000,03,U,21,"Scott County, KY",unemployment rate
LAUCN212110000000003,2025,M13,0.039,F,CN2121100000000,03,U,21,"Shelby County, KY",unemployment rate
LAUCN212130000000003,2025,M13,0.045,F,CN2121300000000,03,U,21,"Simpson County, KY",unemployment rate
LAUCN212150000000003,2025,M13,0.043,F,CN2121500000000,03,U,21,"Spencer County, KY",unemployment rate
LAUCN212170000000003,2025,M13,0.05,F,CN2121700000000,03,U,21,"Taylor County, KY",unemployment rate
LAUCN212190000000003,2025,M13,0.039,F,CN2121900000000,03,U,21,"Todd County, KY",unemployment rate
LAUCN212210000000003,2025,M13,0.048,F,CN2122100000000,03,U,21,"Trigg County, KY",unemployment rate
LAUCN212230000000003,2025,M13,0.043,F,CN2122300000000,03,U,21,"Trimble County, KY",unemployment rate
LAUCN212250000000003,2025,M13,0.042,F,CN2122500000000,03,U,21,"Union County, KY",unemployment rate
LAUCN212270000000003,2025,M13,0.042,F,CN2122700000000,03,U,21,"Warren County, KY",unemployment rate
LAUCN212290000000003,2025,M13,0.04,F,CN2122900000000,03,U,21,"Washington County, KY",unemployment rate
LAUCN212310000000003,2025,M13,0.059000000000000004,F,CN2123100000000,03,U,21,"Wayne County, KY",unemployment rate
LAUCN212330000000003,2025,M13,0.047,F,CN2123300000000,03,U,21,"Webster County, KY",unemployment rate
LAUCN212350000000003,2025,M13,0.047,F,CN2123500000000,03,U,21,"Whitley County, KY",unemployment rate
LAUCN212370000000003,2025,M13,0.085,F,CN2123700000000,03,U,21,"Wolfe County, KY",unemployment rate
LAUCN212390000000003,2025,M13,0.035,F,CN2123900000000,03,U,21,"Woodford County, KY",unemployment rate
LAUCN220010000000003,2025,M13,0.040999999999999995,F,CN2200100000000,03,U,22,"Acadia Parish, LA",unemployment rate
LAUCN220030000000003,2025,M13,0.048,F,CN2200300000000,03,U,22,"Allen Parish, LA",unemployment rate
LAUCN220050000000003,2025,M13,0.036000000000000004,F,CN2200500000000,03,U,22,"Ascension Parish, LA",unemployment rate
LAUCN220070000000003,2025,M13,0.047,F,CN2200700000000,03,U,22,"Assumption Parish, LA",unemployment rate
LAUCN220090000000003,2025,M13,0.046,F,CN2200900000000,03,U,22,"Avoyelles Parish, LA",unemployment rate
LAUCN220110000000003,2025,M13,0.043,F,CN2201100000000,03,U,22,"Beauregard Parish, LA",unemployment rate
LAUCN220130000000003,2025,M13,0.053,F,CN2201300000000,03,U,22,"Bienville Parish, LA",unemployment rate
LAUCN220150000000003,2025,M13,0.038,F,CN2201500000000,03,U,22,"Bossier Parish, LA",unemployment rate
LAUCN220170000000003,2025,M13,0.044000000000000004,F,CN2201700000000,03,U,22,"Caddo Parish, LA",unemployment rate
LAUCN220190000000003,2025,M13,0.045,F,CN2201900000000,03,U,22,"Calcasieu Parish, LA",unemployment rate
LAUCN220210000000003,2025,M13,0.052000000000000005,F,CN2202100000000,03,U,22,"Caldwell Parish, LA",unemployment rate
LAUCN220230000000003,2025,M13,0.045,F,CN2202300000000,03,U,22,"Cameron Parish, LA",unemployment rate
LAUCN220250000000003,2025,M13,0.054000000000000006,F,CN2202500000000,03,U,22,"Catahoula Parish, LA",unemployment rate
