name,institution_type,latitude,longitude
Sweetwater Wind 4 LLC,Power Plant,32.3122,-100.5303
High Trail Wind Farm LLC,Power Plant,40.4792,-88.7989
Albemarle Hospital Unit,Power Plant,35.3636,-80.1939
Cherryville City Hall,Power Plant,35.3778,-81.38
Lincolnton High School,Power Plant,35.477415,-81.262259
Maiden Community Center,Power Plant,35.5772,-81.2081
Monroe Middle School,Power Plant,34.973274,-80.540038
Morganton Station 5,Power Plant,35.729,-81.748075
Pineville Delivery 2,Power Plant,35.0767,-80.8816
Bear Valley Power Plant,Power Plant,34.2506,-116.9025
Cedar Ridge,Power Plant,43.692647,-88.329742
Laverne Diesel Generating Plant,Power Plant,36.7106,-99.8906
Quail Run Energy Center,Power Plant,31.8414,-102.315
Colorado Bend Energy Center,Power Plant,29.2878,-96.0683
Spearville,Power Plant,37.8641,-99.7528
Whispering Willow Wind Farm - East,Power Plant,42.630513,-93.206389
Clearwater Power Plant,Power Plant,33.8912,-117.6085
FPL Energy Burleigh County Wind,Power Plant,47.1167,-100.7333
Western Renewable Energy,Power Plant,34.093006,-109.289979
Klondike Windpower II,Power Plant,45.571,-120.593
Leaning Juniper,Power Plant,45.652457,-120.209783
Big Horn Wind Project,Power Plant,45.8877,-120.2896
Shiloh I Wind Project,Power Plant,38.12,-121.85
Danville Kentuck Road Plant,Power Plant,36.66106,-79.2986
Electric Avenue Facility,Power Plant,38.28,-77.59
Water Treatment Plant Generators,Power Plant,38.760695,-77.62089
Casselman Wind Power Project,Power Plant,39.85,-79.138
Cedar Creek Wind,Power Plant,40.8944,-104.0206
Sweetwater Wind 5,Power Plant,32.236944,-100.4833
Robert Mueller Energy Center,Power Plant,30.304994,-97.707675
Pike County Wind Power,Power Plant,39.6189,-90.8461
Judith Gap Wind Energy Center,Power Plant,46.5725,-109.7531
Pakini Nui Wind Farm,Power Plant,18.9742,-155.6914
Victory Wind Farm,Power Plant,42.1169,-95.1292
Centennial Wind Farm,Power Plant,36.637733,-99.601869
Northern Iowa Windpower II,Power Plant,43.3608,-93.2978
Top of Iowa Windfarm III,Power Plant,43.3597,-93.3208
Blue Sky Green Field Wind Project,Power Plant,43.8794,-88.2708
FPL Energy Oliver Wind I LLC,Power Plant,47.152847,-101.197716
Forest Creek Wind Farm LLC,Power Plant,32.039,-101.22
Mesquite Wind Power LLC,Power Plant,32.6256,-99.4928
Hunlock Unit 4,Power Plant,41.2025,-76.068333
Lempster Wind LLC,Power Plant,43.233,-72.1455
Treasure Coast Energy Center,Power Plant,27.383889,-80.3775
Noble Hill Landfill,Power Plant,37.381100000000004,-93.3514
Nevada Solar One,Power Plant,35.799798,-114.98173
Sierra Pacific Burlington Facility,Power Plant,48.4481,-122.4331
West County Energy Center,Power Plant,26.6986,-80.3747
Agriwind,Power Plant,41.3017,-89.6236
Stahl Wind Energy,Power Plant,44.0256,-96.4303
Carstensen Wind,Power Plant,44.0247,-96.4369
Northern Lights Wind LLC,Power Plant,44.015,-96.4367
Lucky Wind,Power Plant,44.0211,-96.4406
Greenback Energy,Power Plant,44.0208,-96.4331
Redwood Falls Wind,Power Plant,44.502778,-95.175
Fairmont Wind,Power Plant,43.575,-94.446667
Michigan Wind 1,Power Plant,43.7092,-82.9633
Beecher Gas Recovery,Power Plant,41.38109,-87.637542
Renick Run Pumping Station 03-04,Power Plant,39.9294,-83.012
PS ST-8 Engine No 1,Power Plant,39.961419,-83.049072
ST-1/1A Engine No 1,Power Plant,39.95,-83.015833
Dodge Park Engine No 1,Power Plant,39.952367,-83.014425
Mower County Wind Energy Center,Power Plant,43.61407,-92.59882
Ameresco Chicopee Energy,Power Plant,42.162647,-72.536701
Ameresco Janesville,Power Plant,42.7083,-89.0208
Ameresco Santa Cruz Energy,Power Plant,36.9178,-121.8156
Ameresco Delaware South,Power Plant,38.5992,-75.4342
Ameresco Delaware Central,Power Plant,39.0339,-75.7233
Wildorado Wind LLC,Power Plant,35.291944,-102.303056
Pine Tree Wind Power Project,Power Plant,35.248006,-118.175356
Burley Butte Windpark,Power Plant,42.490341,-113.926605
Golden Valley Wind Park LLC,Power Plant,42.436804,-113.925536
Milner Dam Wind Park LLC,Power Plant,42.460629,-114.017297
Oregon Trail Wind Park,Power Plant,42.840556,-114.989722
Pilgrim Stage Wind Park,Power Plant,42.7975,-114.998611
Salmon Falls Wind Park,Power Plant,42.681944,-114.989167
Thousand Springs Wind Park,Power Plant,42.870278,-114.967778
Tuana Gulch Wind Park,Power Plant,42.836854,-114.969342
Spindle Hill Energy Center,Power Plant,40.092192,-104.887844
Buena Vista Energy LLC,Power Plant,37.805,-121.6672
Hawi Wind Farm,Power Plant,20.257252,-155.850382
Mars Hill Wind Farm Project,Power Plant,46.54422,-67.8111
Kaheawa Pastures Wind Farm Hybrid,Power Plant,20.81421,-156.551
GSG LLC,Power Plant,41.643611,-89.173056
Allegheny Ridge Wind Farm,Power Plant,40.383889,-78.579444
Plum Point Energy Station,Power Plant,35.6644,-89.9489
Post Wind Farm LP,Power Plant,32.92544,-101.219397
Hobbs Generating Station,Power Plant,32.728333,-103.309444
MinnDakota Wind LLC,Power Plant,44.2667,-96.3444
Twin Buttes Wind Project,Power Plant,37.6735,-102.8622
Dry Creek LFG to Energy Project,Power Plant,42.3844,-122.7718
Geneva Generation Facility,Power Plant,41.8911,-88.2711
Oak Ridge LFGTE,Power Plant,40.721322,-86.342144
Jay County LFGTE,Power Plant,40.379703,-85.088192
Liberty I & II LFGTE,Power Plant,40.885556,-86.704444
Marengo Wind Plant,Power Plant,46.3747,-117.7772
Russell City Energy Center,Power Plant,37.63466,-122.13381
Klondike Windpower III,Power Plant,45.5836,-120.5042
Roseburg Forest Products Biomass,Power Plant,41.435556,-122.376944
Locust Ridge,Power Plant,40.855,-76.1292
McGrath Peaker,Power Plant,34.205556,-119.246944
Grapeland Hybrid,Power Plant,34.0903,-117.5343
Mira Loma Peaker,Power Plant,34.0053,-117.5604
Barre Peaker,Power Plant,33.8073,-117.9832
Center Hybrid,Power Plant,33.9296,-118.1046
Gateway Generating Station,Power Plant,38.0175,-121.7587
MJMEUC Generating Station #1,Power Plant,39.251076,-91.640071
Sand Bluff Wind Farm,Power Plant,31.991442,-101.302637
Marshfield Utilities Gas Plant,Power Plant,44.634722,-90.134444
SunE Alamosa,Power Plant,37.690304,-105.880501
Black Mountain Generating Station,Power Plant,35.0361,-114.1594
Post Oak Wind LLC,Power Plant,32.5144,-99.6564
Buffalo Gap 2 Wind Farm,Power Plant,32.318221,-100.176986
Biglow Canyon Wind Farm,Power Plant,45.653745,-120.603414
White Creek Wind Farm,Power Plant,45.815467,-120.341883
Smoky Hills Wind Project Phase I,Power Plant,38.879936,-98.160159
Elkins Generating Center,Power Plant,35.9714,-94.0014
Buffalo Mountain Energy Center,Power Plant,36.127092,-84.344168
Prairie Star Wind Farm,Power Plant,43.6861,-92.6272
NedPower Mount Storm,Power Plant,39.2175,-79.2094
Phillips 66 Billings Refinery,Power Plant,45.7769,-108.4911
Goodman Energy Center,Power Plant,38.9303,-99.3617
Mora Drop Hydroelectric Project,Power Plant,43.460012,-116.47254
Tiber Dam Hydroelectric Plant,Power Plant,48.318,-111.1018
Western 102 Power Plant,Power Plant,39.5603,-119.5108
Pomeroy Wind Farm,Power Plant,42.5842,-94.7467
Emporia Energy Center,Power Plant,38.445883,-96.065247
Riley Generating Station,Power Plant,42.8333,-86.0053
Municipal Power Plant,Power Plant,42.8129,-86.0335
Jonesboro City Water & Light Plant,Power Plant,35.848561,-90.725377
Scurry County Wind LP,Power Plant,32.7204,-100.9952
Tesoro SLC Cogeneration Plant,Power Plant,40.7931,-111.9038
Frey Farm Landfill,Power Plant,39.9589,-76.4442
Pennsauken Landfill,Power Plant,39.9894,-75.04
GLRA Landfill,Power Plant,40.3664,-76.4931
Plains End II LLC,Power Plant,39.8586,-105.2256
West Diesel Generation Unit,Power Plant,42.730291,-94.664394
South Energy Center,Power Plant,29.6383,-82.34
Salem Electric Department,Power Plant,37.2894,-80.07
Deertrack Park Gas Recovery,Power Plant,43.089999,-88.739677
Lake Mills Gas Recovery,Power Plant,43.3864,-93.5589
Springhill Gas Recovery Plant,Power Plant,30.928333,-85.426111
Two Pine Landfill Gas Recovery,Power Plant,34.8332,-92.157103
Austin Gas Recovery,Power Plant,30.3344,-97.6217
Timberline Trail Gas Recovery,Power Plant,45.4533,-91.3583
Chaffee Gas Recovery,Power Plant,42.5831,-78.4864
Fitchburg Gas Recovery,Power Plant,42.535393,-71.848058
Five Oaks Gas Recovery,Power Plant,39.5678,-89.3683
DADS Gas Recovery,Power Plant,39.6522,-104.7161
Waste Management Bethel LFGTE,Power Plant,37.076352,-76.444373
Colusa Generating Station,Power Plant,39.3661,-122.27
Cow Branch,Power Plant,40.4535,-95.4683
Conception,Power Plant,40.2572,-94.6722
Loess Hills,Power Plant,40.4144,-95.54
Galena 2 Geothermal Power Plant,Power Plant,39.373189000000004,-119.764507
Galena 3 Geothermal Power Plant,Power Plant,39.388722,-119.748908
Kasidaya Creek Hydro,Power Plant,59.4072,-135.3408
Eastridge Wind Project,Power Plant,43.9358,-95.9222
Windom Wind Project,Power Plant,43.9578,-95.1306
Seneca City of,Power Plant,34.6875,-82.9525
Cornelius Delivery No 1,Power Plant,35.483274,-80.856916
Bostic Delivery No 2,Power Plant,35.3619,-81.8344
Drexel Operations Center,Power Plant,35.7481,-81.6072
Granite Falls Walmart,Power Plant,35.7811,-81.3928
Huntersville Delivery No 2,Power Plant,35.383222,-80.832879
Landis Delivery No 2,Power Plant,35.541982,-80.612301
Statesville Delivery No 3,Power Plant,35.7972,-80.8542
Catawba River Pollution Control,Power Plant,35.7766,-81.6643
Salt Lake Energy Systems,Power Plant,40.7461,-112.0339
Bluegrass Ridge,Power Plant,40.1006,-94.4869
PPS Power Plant No 1,Power Plant,37.03385,-88.615862
Porterhouse Wind (4) LLC,Power Plant,36.4144,-101.3864
Filet Wind (5) LLC,Power Plant,36.4453,-101.8761
Tenderloin Wind (6) LLC,Power Plant,36.4669,-101.8222
Peetz Table Wind Energy,Power Plant,40.986,-103.436
John W Turk Jr Power Plant,Power Plant,33.649722,-93.811944
J Lamar Stall Unit,Power Plant,32.51947,-93.760125
Nellis Air Force Base Solar Array,Power Plant,36.260278,-115.0544
Niland Gas Turbine Plant,Power Plant,33.238842,-115.504456
Terra-Gen VG Wind LLC,Power Plant,35.1161,-118.3789
Eastern Landfill Gas LLC,Power Plant,39.389728,-76.392006
FPL Energy Oliver Wind II LLC,Power Plant,47.152847,-101.197716
Steel Winds Wind Farm,Power Plant,42.8167,-78.8675
Shane's Wind Machine,Power Plant,44.1508,-96.1361
Blue Breezes LLC,Power Plant,43.6558,-94.1536
Blue Breezes II LLC,Power Plant,43.6558,-94.1564
Sunset Breeze LLC,Power Plant,43.5811,-95.78
Minnesota Breeze LLC,Power Plant,43.5833,-95.7781
G Flow Wind LLC,Power Plant,43.586111,-95.776111
Wolf Wind Enterprises LLC,Power Plant,43.581111,-95.775833
Green Acres Breeze LLC,Power Plant,43.586111,-95.780278
Horseshoe Bend Wind Park,Power Plant,47.4983,-111.4392
Champion Wind Farm LLC,Power Plant,32.3983,-100.6481
Roscoe Wind Farm LLC,Power Plant,32.4694,-100.6664
Munnsville Wind Farm LLC,Power Plant,42.9086,-75.5697
Wygen III,Power Plant,44.2919,-105.3806
Elm Street Substation Generators,Power Plant,37.7814,-90.4156
Walton Street Substation,Power Plant,37.7881,-90.4336
Overall Road Station,Power Plant,37.7608,-90.4526
San Jacinto County Peaking Facility,Power Plant,30.4193,-95.0118
Hardin County Peaking Facility,Power Plant,30.3038,-94.2526
"Langdon Renewables, LLC",Power Plant,48.63,-98.315
Culbertson Generation Station,Power Plant,48.21,-104.391667
Prairie Winds ND1,Power Plant,47.933621,-101.269189
Prairie Winds SD1,Power Plant,43.886389,-98.7875
Dry Fork Station,Power Plant,44.388889,-105.460833
Deer Creek Station,Power Plant,44.39624,-96.53332
Sandy Creek Energy Station,Power Plant,31.474378,-96.957149
Logan Wind Energy,Power Plant,40.941,-103.259
Old Trail Wind Farm,Power Plant,40.4792,-88.7989
Novo BioPower Plant,Power Plant,34.503158,-110.334953
Fenton Wind Farm,Power Plant,43.852778,-96.018333
Clinton,Power Plant,44.8914,-74.0061
Ellenburg,Power Plant,44.8914,-74.0061
Bliss,Power Plant,42.5367,-78.3047
Sleeping Bear LLC,Power Plant,36.640278,-99.500556
Providence Heights Wind LLC,Power Plant,41.2294,-89.5572
Elkhorn Valley Wind Farm,Power Plant,45.085221,-117.816273
"Ewington Energy Systems, LLC",Power Plant,43.6181,-95.4172
Waterbury Generation,Power Plant,41.5444,-73.0417
Taconite Ridge 1 Wind Energy Center,Power Plant,47.5747,-92.5917
Dutch Hill Wind Project,Power Plant,42.5456,-77.4967
Cohocton Wind Project,Power Plant,42.45,-77.52
Harvest,Power Plant,43.83,-83.2064
Mountain Home,Power Plant,43.0272,-115.4656
Bennett Creek Windfarm LLC - Mountain Home,Power Plant,43.0536,-115.4803
Buffalo Gap 3 Wind Farm,Power Plant,32.2878,-100.1
Midway Peaking LLC,Power Plant,36.654114,-120.579727
Camp Grove Wind Farm,Power Plant,41.090583,-89.639811
St Paul Cogeneration,Power Plant,44.942889,-93.096559
Stanton Wind Energy LLC,Power Plant,32.2353,-101.8367
Osceola Windpower LLC,Power Plant,43.4303,-95.4167
Butler Ridge,Power Plant,43.400278,-88.481111
Majestic 1 Wind Farm,Power Plant,35.3919,-101.53
South Trent Wind Farm,Power Plant,32.4081,-100.1286
Wessington Springs,Power Plant,44.0025,-98.590833
North Allegheny Windpower Project,Power Plant,40.4381,-78.5436
Hatchet Ridge Wind Project,Power Plant,40.8981,-121.8036
Michigan Wind 2,Power Plant,43.663056,-82.746944
Pattern Gulf Wind,Power Plant,27.0011,-97.5994
Dempsey Ridge Wind Farm,Power Plant,35.529778,-99.814456
Goodnoe Hills,Power Plant,45.781825,-120.521151
Lanai Solar-Electric Plant,Power Plant,20.7667,-156.9233
NIH Cogeneration Facility,Power Plant,39,-77.0939
Tatanka Wind Power LLC,Power Plant,45.959325,-98.946325
Velva Windfarm LLC,Power Plant,48.083625,-100.9215
Longview Power Plant,Power Plant,39.707893,-79.958974
Whirlwind Energy Center,Power Plant,34.105,-101.0986
Winchester Power Park,Power Plant,30.02547,-96.9945
Charles City Wind Farm,Power Plant,43.0003,-92.62
Benton County Wind Farm,Power Plant,40.695,-87.4886
Wicomico,Power Plant,38.3847,-75.6344
Amelia,Power Plant,37.3097,-78.0589
Brunswick Landfill Gas,Power Plant,36.7639,-77.8108
Charles City,Power Plant,37.438889,-77.128611
Chesterfield Landfill Gas,Power Plant,37.3517,-77.4969
King & Queen,Power Plant,37.6711,-76.76
Mountain View,Power Plant,39.8014,-77.7883
New Bern,Power Plant,35.1681,-77.2267
Pine Grove,Power Plant,40.5553,-76.3886
Russell D Smith,Power Plant,46.7392,-119.1122
Summer Falls Power Plant,Power Plant,47.5025,-119.2917
Eltopia Branch Canal 4.6,Power Plant,46.378381,-119.254522
Potholes East Canal 66.0,Power Plant,46.378469,-119.254443
Main Canal Headworks,Power Plant,47.6164,-119.2992
Forward Windpower LLC,Power Plant,40.0853,-78.8633
Lookout Windpower LLC,Power Plant,39.8794,-78.9183
Haworth Water Treatment Plant,Power Plant,40.959257,-74.015107
Tuolumne Wind Project,Power Plant,45.8797,-120.8072
Lyons Falls Hydroelectric,Power Plant,43.61863,-75.358577
Gouldtown,Power Plant,43.612619,-75.339072
Kosterville,Power Plant,43.614218,-75.332705
Ampersand Chowchilla Biomass LLC,Power Plant,37.106668,-120.248504
El Nido Facility,Power Plant,37.1867,-120.4903
CFB Power Plant,Power Plant,28.650278,-96.539722
Jeffers Wind 20 LLC,Power Plant,44.057778,-95.2525
Spanish Fork Wind Park 2 LLC,Power Plant,40.071389,-111.582222
Mountain Wind Power LLC,Power Plant,41.288056,-110.480741
Mountain Wind Power II LLC,Power Plant,41.263889,-110.544444
Goat Wind LP,Power Plant,31.951944,-100.791389
Odin Wind Farm LLC,Power Plant,43.8953,-94.9142
Capricorn Ridge Wind LLC,Power Plant,31.951958,-101.018936
Winnebago Wind Power Project,Power Plant,43.315,-93.77
Barton Windpower LLC,Power Plant,43.393,-93.091
Farmers City Wind LLC,Power Plant,40.575,-95.5228
CalRenew-1,Power Plant,36.7575,-120.3658
Locust Ridge II LLC,Power Plant,40.8411,-76.1547
Silver Star I Wind Power Project,Power Plant,32.338659,-98.476051
McAdoo Wind Energy LLC,Power Plant,33.752201,-100.967402
Turkey Track Wind Energy LLC,Power Plant,32.1981,-100.2686
Scurry County Wind II,Power Plant,32.718056,-100.793333
Gunsight Mountain Wind Energy LLC,Power Plant,32.240278000000004,-101.473611
Fowler Ridge Wind Farm LLC,Power Plant,40.583889,-87.3336
Evergreen BioPower LLC,Power Plant,44.770792,-122.611974
Diamond Willow Wind Facility,Power Plant,46.2753,-104.1836
Elbow Creek Wind Project LLC,Power Plant,32.1408,-101.3986
Cloud County Wind Farm,Power Plant,39.4375,-97.6644
Virginia Tech Power Plant,Power Plant,37.2319,-80.4211
Spiritwood Station,Power Plant,46.926423,-98.499713
Geismar Cogen,Power Plant,30.209,-90.9921
Pebble Springs Wind LLC,Power Plant,45.7119,-120.125
Hay Canyon Wind Power LLC,Power Plant,45.52,-120.5744
Dillon Wind LLC,Power Plant,33.9393,-116.5527
Buffalo Ridge I LLC,Power Plant,44.4328,-96.4779
Elm Creek Wind LLC,Power Plant,43.7542,-94.949700000000007
Moraine II Wind LLC,Power Plant,44.1238,-96.0784
Penascal Wind Power LLC,Power Plant,27.022112,-97.498478
South Chestnut LLC,Power Plant,39.7513,-79.7271
Pioneer Prairie Wind Farm,Power Plant,43.4839,-92.6131
Kleen Energy Systems Project,Power Plant,41.553227,-72.596867
Greenland Energy Center,Power Plant,30.159131,-81.518415
Hull Wind II,Power Plant,42.261111,-70.856389
Panoche Energy Center,Power Plant,36.6514,-120.5833
Red Hills Wind Project LLC,Power Plant,35.535,-99.3828
EcoGrove Wind LLC,Power Plant,42.451481,-89.878428
Cedar Bayou 4,Power Plant,29.751645,-94.92312
Bear Garden,Power Plant,37.695556,-78.285278
Virginia City Hybrid Energy Center,Power Plant,36.916389,-82.338055
Carroll Wind Farm,Power Plant,42.1622,-94.93
Adair Wind Farm,Power Plant,41.4236,-94.665
Walnut Wind Farm,Power Plant,41.4517,-95.2383
Solana Generating Station,Power Plant,32.922294,-112.95594
CSU Fresno Solar Project,Power Plant,36.809841,-119.741665
ELACC Photovoltaic Power Facility,Power Plant,34.040278,-118.148056
Denver Int Airport,Power Plant,39.836789,-104.697149
Central Plains Wind Farm,Power Plant,38.503167,-101.161472
Flat Ridge Wind Farm,Power Plant,37.369167,-98.460278
Hackberry Wind Farm,Power Plant,32.7683,-99.4228
Marshall Wind 2 LLC,Power Plant,44.3236,-95.8222
Marshall Wind 3 LLC,Power Plant,44.3211,-95.7942
Marshall Wind 4 LLC,Power Plant,44.3361,-95.8242
Marshall Wind 5 LLC,Power Plant,44.3303,-95.8344
Marshall Wind 6 LLC,Power Plant,44.3308,-95.8297
Kibby Wind Facility,Power Plant,45.3853,-70.5258
Crane Creek Wind Energy Center,Power Plant,43.397778,-92.473611
North Brawley Geothermal Plant,Power Plant,33.0139,-115.5439
OREG 1 Inc,Power Plant,48.2139,-104.3975
Ribeye Wind (11) LLC,Power Plant,35.8119,-101.9789
T-Bone Wind (10) LLC,Power Plant,35.8081,-101.9986
Tri-Tip Wind (9) LLC,Power Plant,35.9614,-101.8033
Brisket Wind (8) LLC,Power Plant,36.0075,-101.8614
Matrix Buildings A&B (Perth Amboy) Solar,Power Plant,40.534393,-74.269998
Community Wind North LLC,Power Plant,44.245556,-96.406389
Ridgewind,Power Plant,44.018889,-96.065277
Ashtabula Wind III LLC,Power Plant,47.1242,-97.8956
Haleon York RDC Solar Facility,Power Plant,40.043856,-76.735474
UASTP I,Power Plant,32.096973,-110.8106
Big Sky Dairy Digester,Power Plant,42.8656,-114.7914
Genesis Solar Energy Project,Power Plant,33.665,-114.998055
Danielson Wind Farms LLC,Power Plant,45.071667,-94.752222
Dow Jones South Brunswick Solar,Power Plant,40.369772,-74.58685
